PLOT,Accession,LOC,Year,REP,Block,Design,Trial,Settweight,NPH,Vigor,AUDPC_YMV,rAUDPC_YMV,AUDPC_YAD,rAUDPC_YAD,Yield per plot (kg),TTNPL,TTWPL,Yield_udj,YIELD,ATW,DMC,Oxint180Minutes,OXBI
234,TDr1620009,Ibadan,2020,2,13,Lattice,PPT1,0.71,2,3,300,0.025,210,0.0175,13.22,1.50,6.61,26.44,66.10,4.41,28.00,0,-0.01
235,TDr1652004,Ibadan,2020,2,13,Lattice,PPT1,0.76,3,3,335,0.027916667,205,0.017083333,12.71,2.00,4.24,25.42,42.37,2.12,24.00,0,0.09
236,TDr1620017,Ibadan,2020,2,13,Lattice,PPT1,0.76,0,,,,,,,,,,,,,,
237,TDr1621010,Ibadan,2020,2,14,Lattice,PPT1,0.7,2,2,310,0.025833333,215,0.017916667,6.86,1.00,3.43,13.72,34.30,3.43,28.67,2,0.10
238,TDr1620029,Ibadan,2020,2,14,Lattice,PPT1,0.75,1,2,330,0.0275,225,0.01875,2.75,1.00,2.75,5.50,27.50,2.75,,,
239,TDr1621016,Ibadan,2020,2,14,Lattice,PPT1,0.77,5,3,339,0.02825,219,0.01825,18.24,2.20,3.65,36.48,36.48,1.66,28.67,0,0.02
240,TDr1620001,Ibadan,2020,2,14,Lattice,PPT1,0.71,4,2,340,0.028333333,195,0.01625,8.58,1.50,2.15,17.16,21.45,1.43,31.33,1,0.14
241,TDr1620018,Ibadan,2020,2,14,Lattice,PPT1,0.75,3,2,310,0.025833333,215,0.017916667,10.17,1.67,3.39,20.34,33.90,2.03,25.33,1,-0.04
242,TDr1621001,Ibadan,2020,2,14,Lattice,PPT1,0.71,3,2,320,0.026666667,215,0.017916667,3.45,1.67,1.15,6.90,11.50,0.69,24.67,1,-0.13
301,TDr1619001,Ibadan,2020,3,15,Lattice,PPT1,0.66,0,,,,,,,,,,,,,,
302,TDr1620018,Ibadan,2020,3,15,Lattice,PPT1,0.74,0,2,335,0.027916667,215,0.017916667,9.32,,,18.64,,2.33,30.67,1,0.22
303,TDr1620017,Ibadan,2020,3,15,Lattice,PPT1,0.74,0,,,,,,,,,,,,,,
304,TDr1621003,Ibadan,2020,3,15,Lattice,PPT1,0.74,4,2,327.5,0.027291667,183.75,0.0153125,10.52,1.50,2.63,21.04,26.30,1.75,20.67,2,-0.04
305,TDr1614001,Ibadan,2020,3,15,Lattice,PPT1,0.75,2,2,315,0.02625,170,0.014166667,3.76,2.00,1.88,7.52,18.80,0.94,29.33,1,-0.07
306,TDr1669013,Ibadan,2020,3,15,Lattice,PPT1,0.76,5,2,351,0.02925,207,0.01725,14.26,2.80,2.85,28.52,28.52,1.02,28.00,0,-0.11
307,TDr1669012,Ibadan,2020,3,16,Lattice,PPT1,0.73,3,2,327.5,0.027291667,205,0.017083333,11.16,1.67,3.72,22.32,37.20,2.23,27.33,0,-0.22
308,TDr1621019,Ibadan,2020,3,16,Lattice,PPT1,0.71,1,2,345,0.02875,225,0.01875,3.85,1.00,3.85,7.70,38.50,3.85,,,
309,TDr1669009,Ibadan,2020,3,16,Lattice,PPT1,0.77,5,3,345,0.02875,219,0.01825,15.95,3.20,3.19,31.90,31.90,1.00,22.67,0,-0.06
310,TDr1621001,Ibadan,2020,3,16,Lattice,PPT1,0.77,1,2,330,0.0275,225,0.01875,3.41,4.00,3.41,6.82,34.10,0.85,25.33,1,0.19
311,TDr1621013,Ibadan,2020,3,16,Lattice,PPT1,0.6,4,2,330,0.0275,180,0.015,6.32,1.75,1.58,15.80,15.80,0.90,23.33,1,0.02
312,TDr1620009,Ibadan,2020,3,16,Lattice,PPT1,0.7,1,2,285,0.02375,180,0.015,2.25,1.00,2.25,4.50,22.50,2.25,,,
313,TDr1655018,Ibadan,2020,3,17,Lattice,PPT1,0.76,5,2,291,0.02425,159,0.01325,19,1.40,3.80,38.00,38.00,2.71,32.00,1,-0.24
314,TDr1652004,Ibadan,2020,3,17,Lattice,PPT1,0.74,4,2,333.75,0.0278125,206.25,0.0171875,14.35,1.00,3.59,28.70,35.88,3.59,26.67,1,-0.06
315,TDr1620029,Ibadan,2020,3,17,Lattice,PPT1,0.75,3,3,325,0.027083333,195,0.01625,7.61,1.00,2.54,15.22,25.37,2.54,28.67,1,0.03
316,TDr1621012,Ibadan,2020,3,17,Lattice,PPT1,0.6,0,,,,,,,,,,,,,,
317,TDr1619005,Ibadan,2020,3,17,Lattice,PPT1,0.7,0,,,,,,,,,,,,,,
318,TDr1621002,Ibadan,2020,3,17,Lattice,PPT1,0.75,2,2,360,0.03,277.5,0.023125,4,1.50,2.00,8.00,20.00,1.33,20.00,1,-0.01
319,TDr1655015,Ibadan,2020,3,18,Lattice,PPT1,0.73,3,2,335,0.027916667,215,0.017916667,9.41,2.00,3.14,18.82,31.37,1.57,26.00,1,-0.03
320,TDr1655023,Ibadan,2020,3,18,Lattice,PPT1,0.75,0,,,,,,,,,,,,,,
321,TDr1620004,Ibadan,2020,3,18,Lattice,PPT1,0.78,0,,,,,,,,,,,,,,
322,TDr1601008,Ibadan,2020,3,18,Lattice,PPT1,0.75,3,2,340,0.028333333,225,0.01875,5.55,1.33,1.85,11.10,18.50,1.39,30.00,0,-0.05
323,TDr1614005,Ibadan,2020,3,18,Lattice,PPT1,0.76,2,3,330,0.0275,225,0.01875,10.1,1.00,5.05,20.20,50.50,5.05,31.33,1,35.68
324,TDr1669010,Ibadan,2020,3,18,Lattice,PPT1,0.74,5,3,327,0.02725,219,0.01825,17.16,1.60,3.43,34.32,34.32,2.15,28.00,1,-0.31
325,TDr1655006,Ibadan,2020,3,19,Lattice,PPT1,0.73,3,2,341.25,0.0284375,180,0.015,4.35,1.33,1.45,8.70,14.50,1.09,31.33,1,-0.17
326,TDr1621019,Ibadan,2020,3,19,Lattice,PPT1,0.76,3,2,340,0.028333333,225,0.01875,6.12,2.00,2.04,12.24,20.40,1.02,26.00,1,0.06
327,TDr1620007,Ibadan,2020,3,19,Lattice,PPT1,0.73,3,3,330,0.0275,215,0.017916667,9.18,1.00,3.06,18.36,30.60,3.06,26.67,1,0.07
328,TDr1621016,Ibadan,2020,3,19,Lattice,PPT1,0.75,4,2,332.5,0.027708333,203.75,0.016979167,11.55,2.75,2.89,23.10,28.88,1.05,26.67,0,-0.28
329,TDr1655013,Ibadan,2020,3,19,Lattice,PPT1,0.75,1,2,337.5,0.028125,195,0.01625,2.57,1.00,2.57,5.14,25.70,2.57,30.00,1,-0.16
330,TDrOjuyawo,Ibadan,2020,3,19,Lattice,PPT1,0.74,2,3,330,0.0275,210,0.0175,7.59,2.00,3.80,15.18,37.95,1.90,27.33,1,-0.21
331,TDr1655010,Ibadan,2020,3,20,Lattice,PPT1,0.73,3,2,325,0.027083333,205,0.017083333,7.79,1.33,2.60,15.58,25.97,1.95,26.67,0,-0.07
332,TDr1621017,Ibadan,2020,3,20,Lattice,PPT1,0.76,1,,255,0.028333333,165,0.01375,0.6,1.00,0.60,1.20,6.00,0.60,15.33,1,-0.21
333,TDr1620010,Ibadan,2020,3,20,Lattice,PPT1,0.71,0,,,,,,,,,,,,,,
334,TDr1620001,Ibadan,2020,3,20,Lattice,PPT1,0.74,2,3,330,0.0275,225,0.01875,9.78,1.50,4.89,19.56,48.90,3.26,31.33,1,0.25
335,TDr1655016,Ibadan,2020,3,20,Lattice,PPT1,0.74,1,3,300,0.025,120,0.01,5.51,3.00,5.51,11.02,55.10,1.84,32.67,0,-0.08
336,TDr1652005,Ibadan,2020,3,20,Lattice,PPT1,0.7,4,2,337.5,0.028125,172.5,0.014375,12.24,1.00,3.06,24.48,30.60,3.06,26.00,0,0.02
337,TDr8902665,Ibadan,2020,3,21,Lattice,PPT1,0.75,3,2,322.5,0.026875,217.5,0.018125,3.62,1.67,1.21,7.24,12.07,0.72,34.67,1,0.14
338,TDr1621010,Ibadan,2020,3,21,Lattice,PPT1,0.76,0,,,,,,,,,,,,,,
339,TDr1614003,Ibadan,2020,3,21,Lattice,PPT1,0.76,1,2,240,0.02,165,0.01375,2.53,1.00,2.53,5.06,25.30,2.53,,,
340,TDr1620006,Ibadan,2020,3,21,Lattice,PPT1,0.74,3,2,320,0.026666667,203.75,0.016979167,7.4,1.00,2.47,14.80,24.67,2.47,27.33,0,0.10
341,TDr1620015,Ibadan,2020,3,21,Lattice,PPT1,0.71,2,2,330,0.0275,225,0.01875,2.43,1.00,1.22,4.86,12.15,1.22,33.33,1,-0.31
342,TDr1652006,Ibadan,2020,3,21,Lattice,PPT1,0.68,2,2,315,0.02625,157.5,0.013125,2.6,1.50,1.30,5.20,13.00,0.87,25.33,1,-0.04
101,TDr1689033AB,Ibadan,2020,1,1,Lattice,PPT2,0.5,5,3,342,0.0285,162,0.0135,6.95,1.6,1.4,13.90,13.90,0.87,30.67,2,-0.16
102,TDr1689039AB,Ibadan,2020,1,1,Lattice,PPT2,0.52,3,2,305,0.025416667,170,0.014166667,6.28,1.3,2.1,12.56,20.93,1.57,26.00,1,-0.06
103,TDrGwagwa,Ibadan,2020,1,1,Lattice,PPT2,0.52,5,2,315,0.02625,162,0.0135,7.96,1.6,1.6,15.92,15.92,1.00,29.33,,-0.16
104,TDr1689011AB,Ibadan,2020,1,1,Lattice,PPT2,0.05,2,2,315,0.02625,150,0.0125,6.42,3.0,3.2,12.84,32.10,1.07,29.33,1,-0.14
105,TDr1689027AB,Ibadan,2020,1,1,Lattice,PPT2,0.1,4,3,282.5,0.023541667,123.75,0.0103125,4.56,1.5,1.1,9.12,11.40,0.76,25.33,1,-0.08
106,TDr1614205,Ibadan,2020,1,1,Lattice,PPT2,0.07,5,2,282,0.0235,195,0.01625,9.23,1.6,1.8,18.46,18.46,1.15,34.67,0,-0.21
107,TDr1612107,Ibadan,2020,1,2,Lattice,PPT2,0.31,1,3,360,0.03,135,0.01125,0.97,1.0,1.0,1.94,9.70,0.97,26.00,1,-0.13
108,TDr1689026AB,Ibadan,2020,1,2,Lattice,PPT2,0.28,4,2,266.25,0.0221875,150,0.0125,11.02,2.3,2.8,22.04,27.55,1.22,30.00,0,-0.15
109,TDr1689020AB,Ibadan,2020,1,2,Lattice,PPT2,0.28,3,2,315,0.02625,130,0.010833333,3.81,1.3,1.3,7.62,12.70,0.95,25.33,0,0.06
110,TDr1680036AB,Ibadan,2020,1,2,Lattice,PPT2,0.3,5,2,312,0.026,177,0.01475,13.24,1.2,2.6,26.48,26.48,2.21,32.00,1,-0.28
111,TDr1685017AB,Ibadan,2020,1,2,Lattice,PPT2,0.28,3,3,252.5,0.021041667,130,0.010833333,6.4,1.3,2.1,12.80,21.33,1.60,30.00,0,-0.22
112,TDr1684005AB,Ibadan,2020,1,2,Lattice,PPT2,0.24,3,3,325,0.027083333,215,0.017916667,6.42,3.0,2.1,12.84,21.40,0.71,28.00,0,0.03
113,TDr1679004,Ibadan,2020,1,3,Lattice,PPT2,0.4,5,3,252,0.021,159,0.01325,11.52,1.6,2.3,23.04,23.04,1.44,32.00,0,-0.18
114,TDr1689028AB,Ibadan,2020,1,3,Lattice,PPT2,0.37,4,3,326.25,0.0271875,142.5,0.011875,9.31,2.0,2.3,18.62,23.28,1.16,20.00,0,0.03
115,TDr1689029AB,Ibadan,2020,1,3,Lattice,PPT2,0.29,3,2,325,0.027083333,130,0.010833333,10.21,1.7,3.4,20.42,34.03,2.04,28.67,1,0.00
116,TDr1680013AB,Ibadan,2020,1,3,Lattice,PPT2,0.5,4,3,266.25,0.0221875,142.5,0.011875,8.46,2.5,2.1,16.92,21.15,0.85,26.00,1,-0.15
117,TDr1613701,Ibadan,2020,1,3,Lattice,PPT2,0.5,4,3,322.5,0.026875,127.5,0.010625,12.15,1.3,3.0,24.30,30.38,2.43,31.33,1,-0.13
118,TDr1615502,Ibadan,2020,1,3,Lattice,PPT2,0.52,4,3,285,0.02375,127.5,0.010625,17.16,1.5,4.3,34.32,42.90,2.86,26.00,1,0.01
119,TDr1689005AB,Ibadan,2020,1,4,Lattice,PPT2,0.5,1,2,300,0.025,135,0.01125,2.32,2.0,2.3,4.64,23.20,1.16,28.67,0,-0.01
120,TDr1615003,Ibadan,2020,1,4,Lattice,PPT2,0.51,5,3,300,0.025,153,0.01275,13.62,1.8,2.7,27.24,27.24,1.51,28.67,2,0.03
121,TDr1680035AB,Ibadan,2020,1,4,Lattice,PPT2,0.48,4,,311.25,0.0259375,225,0.01875,11.3,1.8,2.8,22.60,28.25,1.61,32.00,0,-0.05
122,TDr1689040AB,Ibadan,2020,1,4,Lattice,PPT2,0.52,0,3,,,,,,,,,,,,,
123,TDr1689009AB,Ibadan,2020,1,4,Lattice,PPT2,0.52,3,2,255,0.02125,165,0.01375,12.54,1.7,4.2,25.08,41.80,2.51,21.33,3,0.18
124,TDr1613401,Ibadan,2020,1,4,Lattice,PPT2,0.52,3,2,345,0.02875,145,0.012083333,6.32,1.3,2.1,12.64,21.07,1.58,27.33,2,0.01
125,TDr1689010AB,Ibadan,2020,1,5,Lattice,PPT2,0.46,5,3,282,0.0235,132,0.011,8.04,2.6,1.6,16.08,16.08,0.62,34.67,1,-0.05
126,TDr1690002AB,Ibadan,2020,1,5,Lattice,PPT2,0.49,4,2,352.5,0.029375,123.75,0.0103125,11.68,1.8,2.9,23.36,29.20,1.67,29.33,0,-0.07
127,TDr1612105,Ibadan,2020,1,5,Lattice,PPT2,0.52,5,3,297,0.02475,189,0.01575,9.75,1.4,2.0,19.50,19.50,1.39,32.00,0,-0.10
128,TDr1613907,Ibadan,2020,1,5,Lattice,PPT2,0.5,5,3,282,0.0235,144,0.012,12.17,1.2,2.4,24.34,24.34,2.03,30.67,1,-0.04
129,TDr1689041AB,Ibadan,2020,1,5,Lattice,PPT2,0.51,3,3,325,0.027083333,170,0.014166667,8.32,4.3,2.8,16.64,27.73,0.64,30.00,1,-0.09
130,TDr1614703,Ibadan,2020,1,5,Lattice,PPT2,0.42,5,2,321,0.02675,132,0.011,16.63,1.0,3.3,33.26,33.26,3.33,30.67,0,-0.19
131,TDr1612110,Ibadan,2020,1,6,Lattice,PPT2,0.39,3,3,345,0.02875,130,0.010833333,8.98,2.0,3.0,17.96,29.93,1.50,24.67,3,0.19
132,TDr1683039AB,Ibadan,2020,1,6,Lattice,PPT2,0.41,2,3,337.5,0.028125,180,0.015,4.8,2.0,2.4,9.60,24.00,1.20,26.00,0,-0.06
133,TDr1615116,Ibadan,2020,1,6,Lattice,PPT2,0.47,5,2,339,0.02825,138,0.0115,12.41,1.4,2.5,24.82,24.82,1.77,27.33,0,-0.03
134,TDr1687106,Ibadan,2020,1,6,Lattice,PPT2,0.47,5,3,291.75,0.0243125,216.75,0.0180625,11.13,1.0,2.2,22.26,22.26,2.23,35.33,2,-0.04
135,TDr1689018AB,Ibadan,2020,1,6,Lattice,PPT2,0.41,5,3,351,0.02925,141,0.01175,10.66,2.2,2.1,21.32,21.32,0.97,30.00,3,0.17
136,TDr1689021AB,Ibadan,2020,1,6,Lattice,PPT2,0.42,3,2,345,0.02875,155,0.012916667,6.93,1.7,2.3,13.86,23.10,1.39,29.33,1,-0.06
201,TDr1612107,Ibadan,2020,2,7,Lattice,PPT2,0.4,1,2,315,0.02625,165,0.01375,1.8,1.0,1.8,3.60,18.00,1.80,,,
202,TDr1612110,Ibadan,2020,2,7,Lattice,PPT2,0.4,3,3,295,0.024583333,135,0.01125,5.65,2.0,1.9,11.30,18.83,0.94,24.67,3,0.21
203,TDr1679004,Ibadan,2020,2,7,Lattice,PPT2,0.41,4,3,311.25,0.0259375,135,0.01125,8.41,2.8,2.1,16.82,21.03,0.76,30.00,1,0.05
204,TDr1689033AB,Ibadan,2020,2,7,Lattice,PPT2,0.51,5,3,342,0.0285,126,0.0105,10.35,1.2,2.1,20.70,20.70,1.73,28.67,0,-0.05
205,TDr1689005AB,Ibadan,2020,2,7,Lattice,PPT2,0.43,1,3,360,0.03,135,0.01125,2.1,3.0,2.1,4.20,21.00,0.70,32.67,0,-0.06
206,TDr1689010AB,Ibadan,2020,2,7,Lattice,PPT2,0.43,5,2,318,0.0265,129,0.01075,14.36,2.4,2.9,28.72,28.72,1.20,30.67,1,-0.13
207,TDr1680036AB,Ibadan,2020,2,8,Lattice,PPT2,0.52,4,2,333.75,0.0278125,150,0.0125,11.05,1.8,2.8,22.10,27.63,1.58,34.00,0,-0.01
208,TDr1687106,Ibadan,2020,2,8,Lattice,PPT2,0.52,4,2,326.25,0.0271875,161.25,0.0134375,10.5,1.0,2.6,21.00,26.25,2.63,31.33,0,-0.02
209,TDr1680013AB,Ibadan,2020,2,8,Lattice,PPT2,0.52,3,3,270,0.0225,135,0.01125,29.8,1.7,9.9,59.60,12.33,0.74,30.67,0,-0.11
210,TDr1689011AB,Ibadan,2020,2,8,Lattice,PPT2,0.33,2,,315,0.02625,165,0.01375,8.05,2.5,4.0,16.10,40.25,1.61,32.67,1,0.00
211,TDr1689040AB,Ibadan,2020,2,8,Lattice,PPT2,0.26,0,3,,,,,,,,,,,,,
212,TDr1613907,Ibadan,2020,2,8,Lattice,PPT2,0.29,5,2,342,0.0285,138,0.0115,11.8,1.4,2.4,23.60,23.60,1.69,31.33,1,-0.03
213,TDr1684005AB,Ibadan,2020,2,9,Lattice,PPT2,0.21,2,2,352.5,0.029375,225,0.01875,5.67,1.5,2.8,11.34,28.35,1.89,24.67,0,-0.03
214,TDr1689021AB,Ibadan,2020,2,9,Lattice,PPT2,0.19,5,2,336,0.028,144,0.012,11.15,1.8,2.2,22.30,22.30,1.24,28.00,0,-0.04
215,TDr1615502,Ibadan,2020,2,9,Lattice,PPT2,0.2,4,2,326.25,0.0271875,150,0.0125,16.05,1.5,4.0,32.10,40.13,2.68,23.33,0,-0.01
216,TDr1614205,Ibadan,2020,2,9,Lattice,PPT2,0.4,4,2,315,0.02625,138.75,0.0115625,5.1,1.5,1.3,10.20,12.75,0.85,29.33,1,-0.01
217,TDr1613401,Ibadan,2020,2,9,Lattice,PPT2,0.29,3,2,350,0.029166667,135,0.01125,11.75,2.7,3.9,23.50,39.17,1.47,22.67,3,0.30
218,TDr1614703,Ibadan,2020,2,9,Lattice,PPT2,0.29,3,3,330,0.0275,138.75,0.0115625,4.9,1.3,1.6,9.80,16.33,1.23,28.67,0,0.00
219,TDr1689026AB,Ibadan,2020,2,10,Lattice,PPT2,0.48,4,2,326.25,0.0271875,172.5,0.014375,11.49,2.0,2.9,22.98,28.73,1.44,32.00,0,0.03
220,TDr1683039AB,Ibadan,2020,2,10,Lattice,PPT2,0.49,2,3,335,0.027916667,127.5,0.010625,4.1,1.5,2.1,8.20,20.50,1.37,29.33,0,0.02
221,TDr1689028AB,Ibadan,2020,2,10,Lattice,PPT2,0.52,4,2,360,0.03,135,0.01125,10.9,3.3,2.7,21.80,27.25,0.84,26.67,0,0.02
222,TDr1689039AB,Ibadan,2020,2,10,Lattice,PPT2,0.09,2,3,345,0.02875,135,0.01125,4.6,6.5,2.3,9.20,23.00,0.35,30.00,0,-0.09
223,TDr1615003,Ibadan,2020,2,10,Lattice,PPT2,0.09,4,3,341.25,0.0284375,146.25,0.0121875,14.05,1.5,3.5,28.10,35.13,2.34,31.33,1,-0.06
224,TDr1690002AB,Ibadan,2020,2,10,Lattice,PPT2,0.1,1,2,345,0.02875,120,0.01,3.15,5.0,3.2,6.30,31.50,0.63,28.67,0,-0.04
225,TDr1689020AB,Ibadan,2020,2,11,Lattice,PPT2,0.2,4,3,285,0.02375,131.25,0.0109375,7.65,1.8,1.9,15.30,19.13,1.09,25.33,0,0.05
226,TDr1615116,Ibadan,2020,2,11,Lattice,PPT2,0.18,5,2,342,0.0285,135,0.01125,14.5,1.2,2.9,29.00,29.00,2.42,26.00,0,0.01
227,TDr1689029AB,Ibadan,2020,2,11,Lattice,PPT2,0.18,3,2,355,0.029583333,135,0.01125,9.5,2.3,3.2,19.00,31.67,1.36,28.00,0,-0.10
228,TDrGwagwa,Ibadan,2020,2,11,Lattice,PPT2,0.5,5,2,300,0.025,129,0.01075,4.75,2.6,1.0,9.50,9.50,0.37,29.33,0,0.02
229,TDr1680035AB,Ibadan,2020,2,11,Lattice,PPT2,0.51,4,2,337.5,0.028125,187.5,0.015625,13.05,2.5,3.3,26.10,32.63,1.03,34.00,0,-0.03
230,TDr1612105,Ibadan,2020,2,11,Lattice,PPT2,0.52,5,2,339,0.02825,153,0.01275,7,1.2,1.4,14.00,14.00,1.17,33.33,0,0.00
231,TDr1685017AB,Ibadan,2020,2,12,Lattice,PPT2,0.16,2,3,300,0.025,172.5,0.014375,7,1.0,3.5,14.00,35.00,3.50,30.00,2,-0.15
232,TDr1689018AB,Ibadan,2020,2,12,Lattice,PPT2,0.18,5,2,354,0.0295,123,0.01025,13.3,2.2,2.7,26.60,26.60,1.21,28.67,0,-0.06
233,TDr1613701,Ibadan,2020,2,12,Lattice,PPT2,0.13,3,3,335,0.027916667,125,0.010416667,8.2,1.0,2.7,16.40,27.33,2.73,33.33,1,-0.09
234,TDr1689027AB,Ibadan,2020,2,12,Lattice,PPT2,0.47,4,2,341.25,0.0284375,146.25,0.0121875,10.18,3.8,2.5,20.36,25.45,0.68,24.00,0,-0.01
235,TDr1689009AB,Ibadan,2020,2,12,Lattice,PPT2,0.44,2,2,285,0.02375,120,0.01,3.65,4.0,1.8,7.30,18.25,0.46,28.67,0,-0.03
236,TDr1689041AB,Ibadan,2020,2,12,Lattice,PPT2,0.47,4,3,330,0.0275,127.5,0.010625,9.7,4.0,2.4,19.40,24.25,0.61,29.33,0,-0.09
301,TDr1689020AB,Ibadan,2020,3,13,Lattice,PPT2,0.51,5,3,294,0.0245,147,0.01225,9.09,2.4,1.8,18.18,18.18,0.76,26.67,2,0.15
302,TDr1689021AB,Ibadan,2020,3,13,Lattice,PPT2,0.5,4,3,345,0.02875,180,0.015,8.03,2.0,2.0,16.06,20.08,1.00,31.33,3,0.10
303,TDr1679004,Ibadan,2020,3,13,Lattice,PPT2,0.5,4,3,322.5,0.026875,127.5,0.010625,12.14,2.0,3.0,24.28,30.35,1.52,30.00,0,-0.23
304,TDr1689011AB,Ibadan,2020,3,13,Lattice,PPT2,0.5,1,2,345,0.02875,135,0.01125,2.99,4.0,3.0,5.98,29.90,0.75,28.67,0,0.07
305,TDr1689009AB,Ibadan,2020,3,13,Lattice,PPT2,0.4,2,3,345,0.02875,120,0.01,4.41,2.0,2.2,8.82,22.05,1.10,20.00,0,0.01
306,TDr1690002AB,Ibadan,2020,3,13,Lattice,PPT2,0.41,3,3,350,0.029166667,140,0.011666667,6.26,3.0,2.1,12.52,20.87,0.70,33.33,0,0.04
307,TDr1689026AB,Ibadan,2020,3,14,Lattice,PPT2,0.36,3,3,340,0.028333333,125,0.010416667,12.35,1.7,4.1,24.70,41.17,2.47,33.33,0,0.01
308,TDr1615116,Ibadan,2020,3,14,Lattice,PPT2,0.34,5,2,348.75,0.0290625,150.75,0.0125625,11.64,1.8,2.3,23.28,23.28,1.29,26.67,3,0.08
309,TDr1680013AB,Ibadan,2020,3,14,Lattice,PPT2,0.35,3,3,285,0.02375,160,0.013333333,6.13,1.7,2.0,12.26,20.43,1.23,31.33,0,-0.02
310,TDr1614205,Ibadan,2020,3,14,Lattice,PPT2,0.37,3,2,295,0.024583333,130,0.010833333,8.07,2.0,2.7,16.14,26.90,1.35,36.00,0,-0.02
311,TDr1689005AB,Ibadan,2020,3,14,Lattice,PPT2,0.41,1,3,360,0.03,135,0.01125,1.56,3.0,1.6,3.12,15.60,0.52,27.33,0,0.01
312,TDr1689041AB,Ibadan,2020,3,14,Lattice,PPT2,0.35,4,2,345,0.02875,180,0.015,9.81,4.3,2.5,19.62,24.53,0.58,31.33,0,0.01
313,TDr1685017AB,Ibadan,2020,3,15,Lattice,PPT2,0.36,2,2,315,0.02625,120,0.01,6.01,1.0,3.0,12.02,30.05,3.01,27.33,0,-0.04
314,TDr1683039AB,Ibadan,2020,3,15,Lattice,PPT2,0.35,2,3,292.5,0.024375,127.5,0.010625,5.18,1.0,2.6,10.36,25.90,2.59,28.67,0,0.00
315,TDr1615502,Ibadan,2020,3,15,Lattice,PPT2,0.23,4,2,285,0.02375,150,0.0125,22.86,1.5,5.7,45.72,57.15,3.81,24.00,0,0.00
316,TDrGwagwa,Ibadan,2020,3,15,Lattice,PPT2,0.27,4,,339,0.02825,147,0.01225,3.2,3.5,0.8,6.40,8.00,0.23,36.00,0,-0.02
317,TDr1689040AB,Ibadan,2020,3,15,Lattice,PPT2,0.26,0,3,,,,,,,,,,,,,
318,TDr1689010AB,Ibadan,2020,3,15,Lattice,PPT2,0.25,5,3,303,0.02525,123,0.01025,11.52,2.2,2.3,23.04,23.04,1.05,33.33,0,0.02
319,TDr1612107,Ibadan,2020,3,16,Lattice,PPT2,0.45,1,3,345,0.02875,150,0.0125,3.38,1.0,3.4,6.76,33.80,3.38,,,
320,TDr1689018AB,Ibadan,2020,3,16,Lattice,PPT2,0.45,4,3,341.25,0.0284375,135,0.01125,9.78,3.0,2.4,19.56,24.45,0.82,20.00,0,-0.03
321,TDr1689029AB,Ibadan,2020,3,16,Lattice,PPT2,0.41,2,2,307.5,0.025625,135,0.01125,6.43,2.0,3.2,12.86,32.15,1.61,27.33,0,0.02
322,TDr1689039AB,Ibadan,2020,3,16,Lattice,PPT2,0.28,1,2,360,0.03,135,0.01125,4.46,3.0,4.5,8.92,44.60,1.49,26.00,2,-0.11
323,TDr1613401,Ibadan,2020,3,16,Lattice,PPT2,0.28,3,3,350,0.029166667,165,0.01375,6.16,1.7,2.1,12.32,20.53,1.23,27.33,1,0.07
324,TDr1613907,Ibadan,2020,3,16,Lattice,PPT2,0.2,5,3,297,0.02475,123,0.01025,9.73,1.4,1.9,19.46,19.46,1.39,30.00,0,-0.07
325,TDr1684005AB,Ibadan,2020,3,17,Lattice,PPT2,0.17,2,2,360,0.03,180,0.015,4.52,1.5,2.3,9.04,22.60,1.51,25.33,0,0.04
326,TDr1687106,Ibadan,2020,3,17,Lattice,PPT2,0.18,5,3,312,0.026,198,0.0165,6.11,1.2,1.2,12.22,12.22,1.02,28.67,2,-0.09
327,TDr1613701,Ibadan,2020,3,17,Lattice,PPT2,0.11,3,3,330,0.0275,145,0.012083333,7.37,1.7,2.5,14.74,24.57,1.47,30.67,0,-0.05
328,TDr1689033AB,Ibadan,2020,3,17,Lattice,PPT2,0.35,4,2,345,0.02875,176.25,0.0146875,11.2,2.0,2.8,22.40,38.58,1.93,31.33,1,0.01
329,TDr1615003,Ibadan,2020,3,17,Lattice,PPT2,0.29,5,2,303,0.02525,159,0.01325,13.63,1.2,2.7,27.26,27.26,2.27,26.67,3,0.19
330,TDr1612105,Ibadan,2020,3,17,Lattice,PPT2,0.31,4,2,337.5,0.028125,146.25,0.0121875,7.52,1.3,1.9,15.04,18.80,1.50,34.00,0,-0.02
331,TDr1680036AB,Ibadan,2020,3,18,Lattice,PPT2,0.39,5,2,306,0.0255,183,0.01525,14.85,1.2,3.0,29.70,29.70,2.48,32.00,0,0.02
332,TDr1612110,Ibadan,2020,3,18,Lattice,PPT2,0.32,3,3,330,0.0275,135,0.01125,14.32,2.0,4.8,28.64,47.73,2.39,27.33,3,0.16
333,TDr1689028AB,Ibadan,2020,3,18,Lattice,PPT2,0.32,3,3,360,0.03,150,0.0125,7.5,3.7,2.5,15.00,25.00,0.68,21.33,0,0.10
334,TDr1689027AB,Ibadan,2020,3,18,Lattice,PPT2,0.53,3,2,325,0.027083333,125,0.010416667,11.8,2.0,3.9,23.60,39.33,1.97,27.33,0,0.01
335,TDr1680035AB,Ibadan,2020,3,18,Lattice,PPT2,0.48,4,2,336,0.028,236.25,0.0196875,4.9,1.8,1.2,9.80,12.25,0.70,26.00,2,0.01
